     1907.19495        6.89579     1907.19495        6.18643
     1930.56494        6.93259     1930.56470        6.52284
     1972.40002        6.41249     1972.39990        6.07753
     1950.46497        6.98883     1950.46472        6.72776
     1927.79004        6.89028     1927.78967        6.74394
     1948.27502        6.36588     1948.27466        6.28507
     1964.39001        6.53054     1964.38989        6.01845
     1890.58496        6.83797     1890.58496        6.47748
     1886.04504        6.30063     1886.04480        5.98393
     1931.26001        6.31921     1931.25964        5.94806
     1921.92004        6.79953     1921.92004        6.56000
     1904.95496        6.39124     1904.95496        6.03059
     1932.00000        6.76461     1931.99963        6.34409
     1873.82495        6.19914     1873.82483        6.03779
     1900.27002        6.05368     1900.27002        5.41176
     1917.09497       17.72346        0.00000        0.00000
     1917.75500        6.12536     1917.75500        5.80344
     1887.54004        6.10151     1887.54004        5.86075
     1910.08496        6.49406     1910.08496        6.03430
     1944.20996        6.12829     1944.20972        6.12299
     1869.95996        7.31016     1869.95984        7.12901
     1901.12500        6.26533     1901.12500        5.95100
     1916.02002        6.28646     1916.02002        5.69909
     1886.63000        6.32796     1886.63000        6.42830
     1902.96997        6.05798     1902.96997        5.81542
     1908.68005        6.46356     1908.68005        6.13332
     1917.65002        6.46819     1917.65002        6.16421
     1876.19995        6.90217     1876.19983        6.56554
     1919.87500        6.49803     1919.87500        6.16963
     1901.60498        8.09098        0.00000        0.00000
     1925.23499        6.74943     1925.23499        6.53259
     1897.99500        6.39531     1897.99500        5.76368
     1924.04004        6.24807     1924.04004        6.27363
     1915.01501        6.79631     1915.01501        6.50767
     1924.18005        7.18663     1924.18005        6.53358
     1930.00000        8.80909        0.00000        0.00000
     1924.04504        5.95634     1924.04504        5.65314
     1961.46997        6.13833     1961.46985        5.84227
     2018.31995        6.12353     2018.31982        6.14885
     1942.48499        6.42688     1942.48474        6.19345
     1955.41003        5.84225     1955.40967        5.69860
     1935.01501        6.79925     1935.01465        6.12529
     1949.56995        6.53721     1949.56970        6.20593
     1962.72998        6.69829     1962.72986        6.09594
     1999.86499        6.18238     1999.86499        5.99848
     1956.34497        7.06548     1956.34473        6.64106
     1970.47998        6.78304     1970.47986        6.21493
     1979.68005        6.05785     1979.67981        5.86824
     1993.98999        6.22574     1993.98999        5.71663
     1975.81995        6.34725     1975.81982        6.03532
     2031.28503        7.54512     2031.28479        7.35143
     1984.37500        6.63471     1984.37488        6.05306
     1956.83496        5.76739     1956.83472        5.59337
     1950.08496        6.65829     1950.08472        6.48318
     1956.10999        6.40530     1956.10986        6.37802
     1973.20996        6.42930     1973.20984        6.32713
     1974.89001        6.53972     1974.88989        6.08153
     1962.79004        6.22703     1962.78979        6.14730
     2068.21509        6.49875     2068.21533        5.87717
     2065.89990        8.49882        0.00000        0.00000
     2142.56006        6.41299     2142.56030        6.17959
     2089.55005        6.78804     2089.55054        6.19343
     2085.91992        6.60860     2085.92041        6.20629
     2112.19507        6.01016     2112.19556        5.70454
     2070.35498        7.04940     2070.35522        6.48074
     2102.42993        6.39493     2102.43042        6.03026
     2122.32495        6.54480     2122.32520        6.08506
     2140.46509        6.57144     2140.46533        6.03374
     2115.58496        6.71325     2115.58521        6.41760
     2146.38501        5.66319     2146.38525        5.51455
     2119.39502        5.82700     2119.39526        5.65591
     2127.18506        6.77464     2127.18530        5.83149
     2131.07007        6.18507     2131.07031        5.34819
     2136.12012        6.90403     2136.12036        6.54298
     2156.46997        6.14647     2156.47021        5.59565
     2121.07007        6.69142     2121.07031        6.29360
     2136.82007        6.54581     2136.82031        5.95249
     2102.45508        6.79507     2102.45557        6.12225
     2164.29492        6.76114     2164.29541        6.41563
     2118.34009        6.38470     2118.34033        6.07293
     2138.30005        7.12110     2138.30029        6.62824
     2141.76489        5.77969     2141.76538        5.54853
     2113.55005        6.43720     2113.55054        6.30683
     2142.52490        6.32964     2142.52539        6.24862
     2089.11499        6.25754     2089.11548        5.66376
     2137.69507        7.32714     2137.69531        6.77871
     2090.25000        6.36691     2090.25049        5.97477
     2117.00000        6.64229     2117.00024        6.19006
     2098.34009        6.66666     2098.34058        6.39353
     2097.68506        6.53917     2097.68555        5.86466
     2120.12500        5.56277     2120.12524        5.35344
     2127.77002        6.87802     2127.77026        6.13655
     2113.27490        5.79434     2113.27539        5.36037
     2089.63501        6.59445     2089.63550        6.06034
     2099.11011        6.68789     2099.11035        5.92284
     2065.80493        6.58042     2065.80542        6.20410
     2073.18994        6.76638     2073.19043        6.27441
     2081.55005        6.05289     2081.55054        5.61124
     2087.01489        6.88693     2087.01538        6.17359
     2107.98511        6.02991     2107.98535        5.66953
     2120.59497        5.77287     2120.59521        5.30666
     2093.65503        6.45763     2093.65552        5.80157
     2096.85498        7.02488     2096.85547        6.30105
     2068.76001        6.32949     2068.76025        5.93712
     2062.55005        6.60738     2062.55029        5.97063
     2106.08008        7.09885     2106.08057        6.62866
     2087.02490        6.19107     2087.02539        5.84233
     2105.51001        6.50845     2105.51050        5.99216
     2084.45508        6.17033     2084.45557        5.95641
     2111.52490        5.63688     2111.52539        5.33993
